game_id,offense,last_drive_q2_clock,last_drive_q2_play_id,last_drive_q2,last_drive_end_event_q2,next_drive_q3_play_id,next_drive_q3,next_drive_end_event_q3
21999,OHUN,00:41,4654508,5.0,TOUCHDOWN,4655421,6.0,TOUCHDOWN
22000,NYBU,01:45,4651773,8.0,TOUCHDOWN,4652502,9.0,PUNT
22000,OHBG,00:14,4652149,8.0,END OF HALF,4652383,9.0,PUNT
22001,OHKS,03:11,4656151,7.0,PUNT,4657007,8.0,PUNT
22001,OHMI,01:17,4656413,9.0,END OF HALF,4657090,10.0,TOUCHDOWN
22002,GASO,03:34,4654936,7.0,TOUCHDOWN,4656240,8.0,TOUCHDOWN
22002,GAST,00:53,4655491,8.0,END OF HALF,4655691,9.0,TOUCHDOWN
22003,ARST,00:21,4663000,5.0,END OF HALF,4663088,6.0,FIELD GOAL
22003,VAJM,05:40,4662491,5.0,TOUCHDOWN,4663447,6.0,TOUCHDOWN
22004,LANE,00:25,4664287,5.0,END OF HALF,4664406,6.0,TOUCHDOWN
22004,SCCC,04:10,4663920,5.0,TOUCHDOWN,4664692,6.0,PUNT
22005,NCAP,00:34,4664064,6.0,FIELD GOAL,4664419,7.0,INTERCEPTION-TD
22005,TXSW,01:00,4663913,6.0,TOUCHDOWN,4665096,7.0,FIELD GOAL
22006,ALTR,01:36,4663134,6.0,PUNT,4663655,7.0,TOUCHDOWN
22006,MSSO,00:32,4663338,7.0,END OF HALF,4664057,8.0,PUNT
22007,CTUN,00:47,4663689,5.0,FIELD GOAL,4663891,6.0,PUNT
22007,FLIN,00:58,4663612,5.0,INTERCEPTION,4664062,6.0,TOUCHDOWN
22008,LATC,00:20,4662679,6.0,END OF HALF,4663369,7.0,PUNT
22008,TXEP,02:33,4661973,6.0,FUMBLE,4663092,7.0,DOWNS
22009,ALBI,00:30,4656807,7.0,END OF HALF,4657072,8.0,FIELD GOAL
22009,TNMI,02:41,4656651,6.0,PUNT,4656939,7.0,PUNT
22010,KYWE,03:44,4661388,4.0,PUNT,4662289,5.0,PUNT
22010,TXSN,01:15,4661709,5.0,FIELD GOAL,4662440,6.0,TOUCHDOWN
22011,LASW,00:10,4680636,6.0,END OF HALF,4680764,7.0,TOUCHDOWN
22011,WVMA,02:51,4680620,5.0,PUNT,4680740,6.0,INTERCEPTION
22012,TXBA,00:46,4682668,7.0,PUNT,4682846,8.0,TOUCHDOWN
22012,WVUN,00:12,4682694,6.0,END OF HALF,4682717,7.0,TOUCHDOWN
22013,FLCE,01:01,4682587,6.0,TOUCHDOWN,4682742,7.0,TOUCHDOWN
22013,PATE,01:36,4682565,6.0,PUNT,4682795,7.0,PUNT
22014,MDNA,01:48,4683740,4.0,TOUCHDOWN,4683870,5.0,TOUCHDOWN
22014,TXMU,00:12,4683787,5.0,END OF HALF,4683917,6.0,TOUCHDOWN
22015,ARUN,02:22,4692178,7.0,TOUCHDOWN,4693104,8.0,TOUCHDOWN
22015,UTBY,00:40,4692465,7.0,END OF HALF,4692761,8.0,TOUCHDOWN
22016,FLUN,02:17,4697600,6.0,DOWNS,4698606,7.0,DOWNS
22016,LAST,04:19,4697423,4.0,TOUCHDOWN,4698331,5.0,TOUCHDOWN
22017,GAUN,00:03,4691629,6.0,END OF HALF,4691851,7.0,FIELD GOAL
22017,TNVA,01:06,4691238,5.0,MISSED FG,4691749,6.0,PUNT
22018,KYUN,00:47,4698497,4.0,FIELD GOAL,4698914,5.0,FIELD GOAL
22018,MSST,00:04,4698832,5.0,END OF HALF,4699409,6.0,TOUCHDOWN
22019,ALAU,01:13,4686292,8.0,FIELD GOAL,4686670,9.0,TOUCHDOWN
22019,MSUN,01:21,4686224,8.0,INTERCEPTION,4686810,9.0,FIELD GOAL
22020,ALUN,02:44,4691669,6.0,FIELD GOAL,4693037,7.0,TOUCHDOWN
22020,TNUN,00:36,4691869,7.0,END OF HALF,4692738,8.0,DOWNS
22021,AZUN,00:05,4695803,7.0,END OF HALF,4696353,8.0,TOUCHDOWN
22021,WAUN,02:23,4695376,6.0,TOUCHDOWN,4696116,7.0,TOUCHDOWN
22022,CAUN,00:12,4688876,7.0,END OF HALF,4689465,8.0,PUNT
22022,COUN,01:14,4688626,6.0,PUNT,4689021,7.0,FUMBLE
22023,ORST,01:35,4700880,6.0,PUNT,4701275,7.0,TOUCHDOWN
22023,WAST,01:12,4700961,6.0,DOWNS,4701181,7.0,PUNT
22024,CAST,00:46,4698378,6.0,FIELD GOAL,4698916,7.0,PUNT
22024,INND,01:41,4698158,6.0,FUMBLE,4699061,7.0,PUNT
22025,CASC,00:24,4699220,7.0,DOWNS,4700100,8.0,TOUCHDOWN
22025,UTUN,01:14,4698928,6.0,TOUCHDOWN,4699883,7.0,TOUCHDOWN
22026,IAST,00:06,4685429,6.0,END OF HALF,4685987,7.0,MISSED FG
22026,TXUN,03:41,4685232,5.0,TOUCHDOWN,4685798,6.0,FIELD GOAL
22027,KSUN,02:40,4686629,7.0,TOUCHDOWN,4687125,8.0,INTERCEPTION
22027,OKUN,01:36,4686803,8.0,END OF HALF,4687250,9.0,TOUCHDOWN
22028,OKST,00:02,4691893,8.0,END OF HALF,4692109,9.0,FIELD GOAL
22028,TXCU,02:10,4691563,7.0,FIELD GOAL,4692230,8.0,FIELD GOAL
22029,NYCG,02:54,4685843,6.0,TOUCHDOWN,4686778,7.0,INTERCEPTION
22029,NYWP,00:13,4686095,6.0,END OF HALF,4686196,7.0,TOUCHDOWN
22030,CTUN,00:03,4688334,6.0,END OF HALF,4688687,7.0,INTERCEPTION
22030,INBS,00:52,4688249,6.0,PUNT,4688727,7.0,FIELD GOAL
22031,NCGW,03:30,4694307,8.0,FIELD GOAL,4695495,9.0,TOUCHDOWN
22031,VALB,04:57,4693981,7.0,PUNT,4695284,8.0,INTERCEPTION
22032,ILUN,08:25,4685160,4.0,FIELD GOAL,4685770,5.0,TOUCHDOWN
22032,MNUN,00:15,4685646,4.0,END OF HALF,4685725,5.0,TOUCHDOWN
22033,INPU,02:48,4698562,7.0,TOUCHDOWN,4699388,8.0,PUNT
22033,NEUN,00:35,4698810,7.0,FIELD GOAL,4699212,8.0,TOUCHDOWN
22034,INUN,00:25,4692422,7.0,END OF HALF,4692690,8.0,INTERCEPTION
22034,MDUN,01:42,4692105,6.0,PUNT,4692509,7.0,TOUCHDOWN
22035,MIUN,04:22,4685480,5.0,FIELD GOAL,4686279,6.0,TOUCHDOWN
22035,PAST,00:02,4685701,4.0,END OF HALF,4686104,5.0,FIELD GOAL
22036,MIST,00:20,4694344,6.0,END OF HALF,4694945,7.0,PUNT
22036,WIUN,01:46,4693962,5.0,PUNT,4694486,6.0,PUNT
22037,NMST,00:08,4699638,6.0,END OF HALF,4699823,7.0,PUNT
22037,NMUN,01:56,4699526,6.0,PUNT,4699918,7.0,PUNT
22038,NCDU,00:08,4701777,5.0,END OF HALF,4701869,6.0,PUNT
22038,NCUN,01:38,4701438,5.0,TOUCHDOWN,4702065,6.0,TOUCHDOWN
22039,FLST,00:19,4699525,6.0,END OF HALF,4699712,7.0,DOWNS
22039,SCCL,00:47,4699426,5.0,TOUCHDOWN,4699656,6.0,TOUCHDOWN
22040,NCST,01:30,4690496,6.0,END OF HALF,4691317,7.0,FIELD GOAL
22040,NYSY,02:18,4690421,6.0,INTERCEPTION,4691874,7.0,TOUCHDOWN
22041,FLMI,01:19,4687044,5.0,PUNT,4687391,6.0,PUNT
22041,VAPI,00:28,4687263,6.0,END OF HALF,4687523,7.0,PUNT
22042,MAUN,00:16,4686946,7.0,END OF HALF,4687428,8.0,PUNT
22042,NYBU,03:16,4686493,6.0,INTERCEPTION,4687258,7.0,PUNT
22043,COAF,01:00,4701984,6.0,END OF HALF,4702103,7.0,TOUCHDOWN
22043,NVLV,02:37,4701946,5.0,TOUCHDOWN,4702352,6.0,INTERCEPTION
22044,COST,02:36,4698830,7.0,DOWNS,4699778,8.0,PUNT
22044,UTST,00:01,4699343,8.0,END OF HALF,4699908,9.0,FIELD GOAL
22045,CAFR,00:15,4702322,8.0,END OF HALF,4702550,9.0,PUNT
22045,CASJ,00:22,4702298,7.0,TOUCHDOWN,4702483,8.0,PUNT
22046,HIUN,02:02,4702852,5.0,PUNT,4703091,6.0,PUNT
22046,NVRE,00:19,4702937,5.0,MISSED FG,4703070,6.0,PUNT
22047,FLSO,00:01,4692924,6.0,END OF HALF,4693250,7.0,PUNT
22047,LATU,04:23,4692436,5.0,TOUCHDOWN,4693085,6.0,DOWNS
22048,NCEA,00:47,4699049,5.0,TOUCHDOWN,4699894,6.0,PUNT
22048,TNMS,00:43,4699216,5.0,END OF HALF,4699477,6.0,FIELD GOAL
22049,MICE,01:06,4686274,6.0,END OF HALF,4686417,7.0,TOUCHDOWN
22049,OHAK,06:19,4685968,7.0,MISSED FG,4686716,8.0,TOUCHDOWN
22050,ILNO,00:34,4693384,6.0,FIELD GOAL,4694277,7.0,PUNT
22050,MIEA,00:04,4693846,7.0,END OF HALF,4693997,8.0,PUNT
22051,OHKS,03:44,4692554,8.0,FIELD GOAL,4693260,9.0,PUNT
22051,OHTO,05:54,4692332,7.0,TOUCHDOWN,4693075,8.0,PUNT
22052,OHBG,00:31,4685983,5.0,END OF HALF,4686249,6.0,PUNT
22052,OHMI,01:27,4685846,5.0,TOUCHDOWN,4686077,6.0,FIELD GOAL
22053,MIWE,00:05,4692355,5.0,END OF HALF,4692458,6.0,DOWNS
22053,OHUN,01:00,4692068,5.0,FIELD GOAL,4693014,6.0,PUNT
22054,SCCC,02:19,4685437,4.0,DOWNS,4685900,5.0,FUMBLE
22054,VAOD,02:52,4685308,4.0,TOUCHDOWN,4686054,5.0,TOUCHDOWN
22055,GASO,00:44,4693732,7.0,MISSED FG,4694248,8.0,TOUCHDOWN
22055,VAJM,01:18,4693605,7.0,INTERCEPTION,4694129,8.0,TOUCHDOWN
22056,ALSO,01:40,4697962,6.0,DOWNS,4698183,7.0,TOUCHDOWN
22056,LANE,04:01,4697604,6.0,FIELD GOAL,4698537,7.0,INTERCEPTION
22057,ARST,00:11,4698807,6.0,END OF HALF,4699194,7.0,TOUCHDOWN
22057,MSSO,02:53,4698420,5.0,INTERCEPTION,4699032,6.0,PUNT
22058,ALTR,00:19,4691535,7.0,END OF HALF,4691950,8.0,PUNT
22058,TXSW,02:48,4691214,6.0,TOUCHDOWN,4691754,7.0,TOUCHDOWN
22059,ALBI,00:12,4691399,6.0,END OF HALF,4691779,7.0,FIELD GOAL
22059,NCCR,01:31,4691201,5.0,PUNT,4691748,6.0,INTERCEPTION
22060,FLIN,00:30,4684006,7.0,DOWNS,4684079,8.0,INTERCEPTION
22060,TXSN,00:09,4684021,7.0,END OF HALF,4684038,8.0,MISSED FG
22061,FLAT,02:21,4697234,7.0,MISSED FG,4697781,8.0,FIELD GOAL
22061,TXRI,03:57,4696923,7.0,INTERCEPTION,4698469,8.0,PUNT
22062,LATC,00:14,4693240,7.0,END OF HALF,4693627,8.0,FIELD GOAL
22062,TXNO,02:11,4692950,6.0,INTERCEPTION,4693476,7.0,PUNT
22063,KYWE,00:34,4691643,9.0,PUNT,4692315,10.0,TOUCHDOWN
22063,TNMI,00:02,4691789,10.0,END OF HALF,4692501,11.0,FUMBLE
22064,GAST,03:13,4714525,6.0,PUNT,4714592,7.0,FUMBLE
22064,NCAP,01:51,4714538,7.0,DOWNS,4714611,8.0,TOUCHDOWN
22065,GATC,01:16,4715792,7.0,FIELD GOAL,4715948,8.0,PUNT
22065,VAUN,00:24,4715839,8.0,END OF HALF,4715927,9.0,PUNT
22066,ALSO,01:05,4715710,5.0,FIELD GOAL,4715876,6.0,PUNT
22066,ALTR,02:04,4715675,4.0,PUNT,4715858,5.0,PUNT
22067,OKTU,01:59,4716768,8.0,TOUCHDOWN,4716878,9.0,PUNT
22067,PATE,00:07,4716820,8.0,END OF HALF,4716904,9.0,PUNT
22068,ALUN,01:57,4731190,6.0,PUNT,4731577,7.0,PUNT
22068,MSST,01:06,4731277,7.0,END OF HALF,4731720,8.0,DOWNS
22069,LAST,04:08,4725402,5.0,PUNT,4725809,6.0,PUNT
22069,MSUN,00:59,4725705,6.0,END OF HALF,4726012,7.0,PUNT
22070,MOUN,01:12,4728930,7.0,FIELD GOAL,4729658,8.0,FUMBLE-TD
22070,TNVA,00:01,4729247,7.0,END OF HALF,4729293,8.0,MISSED FG
22071,SCUN,02:00,4731674,6.0,PUNT,4732090,7.0,PUNT
22071,TXAM,00:52,4731829,7.0,END OF HALF,4731902,8.0,PUNT
22072,TNMR,02:10,4719128,9.0,PUNT,4719577,10.0,DOWNS
22072,TNUN,00:23,4719227,9.0,END OF HALF,4719303,10.0,TOUCHDOWN
22073,AZST,04:41,4725535,6.0,MISSED FG,4726464,7.0,PUNT
22073,CAST,00:54,4725900,6.0,END OF HALF,4726266,7.0,PUNT
22074,CAUN,04:25,4733624,4.0,PUNT,4733909,5.0,TOUCHDOWN
22074,WAUN,00:49,4733761,5.0,DOWNS,4734069,6.0,TOUCHDOWN
22075,COUN,01:45,4731726,6.0,DOWNS,4732181,7.0,INTERCEPTION-TD
22075,ORST,00:17,4731959,6.0,END OF HALF,4732032,7.0,TOUCHDOWN
22076,CALA,00:01,4724143,4.0,END OF HALF,4724863,5.0,FIELD GOAL
22076,ORUN,03:04,4723663,5.0,TOUCHDOWN,4725211,6.0,TOUCHDOWN
22077,KSUN,00:02,4718222,7.0,END OF HALF,4718798,8.0,TOUCHDOWN
22077,TXBA,00:26,4718161,6.0,INTERCEPTION,4718599,7.0,FUMBLE
22078,KSST,00:15,4732081,7.0,END OF HALF,4732371,8.0,MISSED FG
22078,TXCU,03:32,4731855,6.0,TOUCHDOWN,4732123,7.0,TOUCHDOWN
22079,OKST,01:49,4725988,9.0,MISSED FG,4726532,10.0,PUNT
22079,TXUN,02:41,4725861,10.0,PUNT,4726677,11.0,PUNT
22080,TXTC,00:07,4724500,6.0,END OF HALF,4724749,7.0,TOUCHDOWN
22080,WVUN,01:32,4724184,5.0,INTERCEPTION,4724618,6.0,INTERCEPTION
22081,INND,03:32,4722549,10.0,INTERCEPTION,4723604,11.0,MISSED FG
22081,NVLV,00:32,4722856,10.0,END OF HALF,4723410,11.0,DOWNS
22082,LANE,00:38,4718291,5.0,PUNT,4718987,6.0,INTERCEPTION
22082,NYWP,00:11,4718400,5.0,END OF HALF,4718658,6.0,FIELD GOAL
22083,UTBY,05:06,4725167,5.0,DOWNS,4726493,6.0,PUNT
22083,VALB,01:15,4725475,5.0,FIELD GOAL,4725978,6.0,TOUCHDOWN
22084,INPU,01:03,4724214,6.0,END OF HALF,4724794,7.0,INTERCEPTION
22084,WIUN,03:49,4724025,5.0,PUNT,4724864,6.0,TOUCHDOWN
22085,ILNW,00:08,4726806,6.0,END OF HALF,4726900,7.0,INTERCEPTION
22085,MDUN,04:48,4726091,6.0,FIELD GOAL,4727050,7.0,TOUCHDOWN
22086,IAUN,03:25,4718581,8.0,PUNT,4719121,9.0,FUMBLE
22086,OHST,00:39,4718683,8.0,END OF HALF,4719089,9.0,INTERCEPTION
22087,MNUN,01:57,4731883,7.0,TOUCHDOWN,4732224,8.0,PUNT
22087,PAST,00:32,4732102,8.0,END OF HALF,4732380,9.0,TOUCHDOWN
22088,INUN,01:34,4718529,6.0,END OF HALF,4719253,7.0,PUNT
22088,NJRU,03:16,4718427,6.0,PUNT,4718929,7.0,FIELD GOAL
22090,NYSY,00:07,4718856,5.0,END OF HALF,4719129,6.0,PUNT
22090,SCCL,01:53,4718623,5.0,FIELD GOAL,4718986,6.0,PUNT
22091,KYLO,01:05,4731561,6.0,PUNT,4731849,7.0,PUNT
22091,PAPT,00:14,4731723,6.0,END OF HALF,4731764,7.0,PUNT
22092,FLMI,02:04,4721464,7.0,INTERCEPTION,4722085,8.0,TOUCHDOWN
22092,NCDU,00:13,4721947,9.0,END OF HALF,4722299,10.0,FUMBLE
22093,MABC,00:50,4725689,7.0,END OF HALF,4726183,8.0,PUNT
22093,NCWF,01:43,4725532,5.0,PUNT,4726004,6.0,PUNT
22094,COAF,01:49,4730173,6.0,END OF HALF,4730758,7.0,PUNT
22094,IDBO,06:18,4729927,6.0,FIELD GOAL,4730886,7.0,INTERCEPTION
22095,COST,07:15,4724710,3.0,DOWNS,4725592,4.0,TOUCHDOWN
22095,HIUN,01:26,4725085,4.0,FIELD GOAL,4726010,5.0,PUNT
22096,CAFR,02:46,4729760,5.0,FIELD GOAL,4730394,6.0,TOUCHDOWN
22096,NMUN,07:37,4729459,4.0,FIELD GOAL,4730181,5.0,PUNT
22097,UTST,01:34,4733696,7.0,PUNT,4733861,8.0,INTERCEPTION
22097,WYUN,00:19,4733793,7.0,FIELD GOAL,4733892,8.0,MISSED FG
22098,CASS,00:42,4733830,4.0,PUNT,4734000,5.0,PUNT
22098,NVRE,00:05,4733881,6.0,END OF HALF,4734092,7.0,INTERCEPTION
22099,LATU,03:42,4725565,7.0,TOUCHDOWN,4726838,8.0,PUNT
22099,TNMS,00:25,4726057,7.0,END OF HALF,4726164,8.0,TOUCHDOWN
22100,MDNA,05:18,4718300,4.0,MISSED FG,4718809,5.0,PUNT
22100,TXHO,00:38,4718569,5.0,END OF HALF,4718903,6.0,FUMBLE
22101,OHCI,00:21,4719259,8.0,END OF HALF,4719323,9.0,FIELD GOAL
22101,TXMU,03:59,4718900,8.0,TOUCHDOWN,4719733,9.0,PUNT
22102,FLCE,00:44,4730947,4.0,FIELD GOAL,4731261,5.0,TOUCHDOWN
22102,NCEA,03:43,4730685,4.0,TOUCHDOWN,4731529,5.0,TOUCHDOWN
22103,INBS,00:53,4723965,5.0,INTERCEPTION,4724466,6.0,FIELD GOAL
22103,MIEA,00:19,4724194,6.0,FIELD GOAL,4725139,7.0,DOWNS
22104,ILNO,00:15,4720735,5.0,END OF HALF,4721301,6.0,FIELD GOAL
22104,OHUN,04:07,4720531,5.0,FIELD GOAL,4721621,6.0,TOUCHDOWN
22105,NYBU,01:34,4720537,6.0,DOWNS,4721018,7.0,FIELD GOAL
22105,OHTO,00:41,4720775,8.0,INTERCEPTION,4721243,9.0,FUMBLE
22106,MIWE,01:46,4724982,6.0,FIELD GOAL,4726128,7.0,TOUCHDOWN
22106,OHMI,03:50,4724704,5.0,PUNT,4725528,6.0,PUNT
22107,OHAK,00:27,4718801,6.0,END OF HALF,4719157,7.0,INTERCEPTION
22107,OHKS,01:42,4718629,6.0,TOUCHDOWN,4719268,7.0,TOUCHDOWN
22108,MICE,00:22,4719844,6.0,END OF HALF,4720461,7.0,TOUCHDOWN
22108,OHBG,02:44,4719647,6.0,TOUCHDOWN,4720648,7.0,PUNT
22109,VAJM,01:40,4726507,11.0,PUNT,4726697,12.0,PUNT
22109,WVMA,00:27,4726612,12.0,END OF HALF,4726793,13.0,TOUCHDOWN
22110,GASO,04:18,4724948,5.0,TOUCHDOWN,4726179,6.0,TOUCHDOWN
22110,VAOD,00:09,4725529,5.0,END OF HALF,4725858,6.0,TOUCHDOWN
22111,ARST,01:12,4730337,9.0,INTERCEPTION,4730834,10.0,PUNT
22111,LASW,02:40,4730156,8.0,TOUCHDOWN,4730582,9.0,TOUCHDOWN
22112,MSSO,03:52,4728519,6.0,FIELD GOAL,4729036,7.0,INTERCEPTION
22112,TXSW,06:31,4728028,6.0,TOUCHDOWN,4729306,7.0,DOWNS
22113,FLIN,02:49,4725463,6.0,DOWNS,4725962,7.0,INTERCEPTION
22113,NCCR,00:40,4725715,7.0,INTERCEPTION,4726355,8.0,DOWNS
22114,FLAT,00:30,4729227,5.0,END OF HALF,4729326,6.0,PUNT
22114,TXEP,02:33,4728915,5.0,FIELD GOAL,4729588,6.0,PUNT
22115,LATC,02:01,4725587,6.0,MISSED FG,4726322,7.0,PUNT
22115,TXRI,00:16,4726219,7.0,END OF HALF,4726894,8.0,TOUCHDOWN
22116,TXNO,03:21,4726092,5.0,PUNT,4727103,6.0,INTERCEPTION
22116,TXSN,02:23,4726411,6.0,END OF HALF,4727276,7.0,TOUCHDOWN
22117,ALBI,01:33,4716932,7.0,PUNT,4717017,8.0,PUNT
22117,KYWE,00:27,4716952,8.0,END OF HALF,4717049,9.0,FIELD GOAL
22118,UTUN,02:47,4749591,6.0,TOUCHDOWN,4749697,7.0,DOWNS
22118,WAST,00:15,4749647,5.0,END OF HALF,4749682,6.0,DOWNS
22119,IAST,01:55,4752094,6.0,FIELD GOAL,4752739,7.0,PUNT
22119,OKUN,00:45,4752212,7.0,DOWNS,4752854,8.0,PUNT
22120,NCST,01:13,4748813,6.0,FIELD GOAL,4748935,7.0,PUNT
22120,VAPI,01:40,4748759,5.0,PUNT,4748884,6.0,TOUCHDOWN
22121,LASW,00:09,4748866,9.0,END OF HALF,4748954,10.0,FUMBLE
22121,MSSO,01:08,4748842,9.0,PUNT,4748974,10.0,PUNT
22122,NCEA,00:59,4750454,6.0,END OF HALF,4750573,7.0,TOUCHDOWN
22122,UTBY,02:36,4750439,5.0,PUNT,4750533,6.0,TOUCHDOWN
22123,ALAU,00:50,4752569,7.0,FIELD GOAL,4753104,8.0,MISSED FG
22123,ARUN,00:02,4752728,8.0,END OF HALF,4753377,9.0,TOUCHDOWN
22124,FLUN,00:17,4760514,8.0,END OF HALF,4760620,9.0,TOUCHDOWN
22124,GAUN,01:02,4760241,8.0,TOUCHDOWN,4761130,9.0,FUMBLE
22125,MOUN,00:42,4759793,5.0,END OF HALF,4760043,6.0,PUNT
22125,SCUN,04:49,4758917,4.0,TOUCHDOWN,4759947,5.0,PUNT
22126,KYUN,00:13,4763491,6.0,END OF HALF,4763759,7.0,PUNT
22126,TNUN,00:37,4763425,6.0,TOUCHDOWN,4763828,7.0,FIELD GOAL
22127,MSUN,00:28,4764335,6.0,END OF HALF,4764604,7.0,TOUCHDOWN
22127,TXAM,03:33,4764125,5.0,PUNT,4764463,6.0,PUNT
22128,AZUN,02:21,4763400,4.0,DOWNS,4763797,5.0,FIELD GOAL
22128,CASC,00:50,4763599,5.0,END OF HALF,4763952,6.0,TOUCHDOWN
22129,AZST,00:11,4764249,7.0,END OF HALF,4764311,8.0,PUNT
22129,COUN,00:48,4764122,7.0,PUNT,4764394,8.0,PUNT
22130,CAUN,01:54,4758688,8.0,PUNT,4759249,9.0,MISSED FG
22130,ORUN,00:10,4758866,8.0,INTERCEPTION,4758979,9.0,TOUCHDOWN
22131,CALA,01:23,4766213,5.0,MISSED FG,4766582,6.0,PUNT
22131,CAST,00:05,4766383,7.0,END OF HALF,4766655,8.0,PUNT
22132,TXBA,01:51,4763481,6.0,TOUCHDOWN,4763885,7.0,TOUCHDOWN
22132,TXTC,00:13,4763720,6.0,END OF HALF,4763785,7.0,INTERCEPTION
22133,KSST,06:42,4758008,7.0,TOUCHDOWN,4758996,8.0,PUNT
22133,OKST,00:07,4758342,7.0,END OF HALF,4758838,8.0,PUNT
22134,TXCU,01:29,4752434,5.0,TOUCHDOWN,4753815,6.0,PUNT
22134,WVUN,00:17,4752575,5.0,END OF HALF,4752957,6.0,PUNT
22135,INND,01:18,4752578,6.0,TOUCHDOWN,4752912,7.0,PUNT
22135,NYSY,00:10,4752804,8.0,END OF HALF,4753122,9.0,PUNT
22136,CTUN,03:11,4752126,6.0,PUNT,4752620,7.0,PUNT
22136,MABC,01:03,4752321,6.0,END OF HALF,4752485,7.0,PUNT
22137,IAUN,01:29,4757508,4.0,TOUCHDOWN,4758650,5.0,PUNT
22137,ILNW,00:22,4757735,4.0,INTERCEPTION,4758416,5.0,PUNT
22138,MNUN,01:29,4755441,4.0,END OF HALF,4756144,5.0,PUNT
22138,NJRU,02:01,4755353,4.0,PUNT,4756521,5.0,PUNT
22139,ILUN,04:31,4757800,7.0,TOUCHDOWN,4758682,8.0,FUMBLE
22139,NEUN,00:23,4758421,7.0,END OF HALF,4758484,8.0,PUNT
22140,MIST,01:08,4763534,5.0,END OF HALF,4764126,6.0,PUNT
22140,MIUN,07:31,4763287,4.0,FIELD GOAL,4763959,5.0,FIELD GOAL
22141,OHST,01:07,4752347,7.0,END OF HALF,4753315,8.0,PUNT
22141,PAST,03:14,4752215,6.0,PUNT,4753006,7.0,DOWNS
22142,MAUN,01:39,4760166,8.0,FIELD GOAL,4760596,9.0,PUNT
22142,NMST,00:01,4760510,9.0,END OF HALF,4760729,10.0,FIELD GOAL
22143,FLST,01:14,4752606,7.0,FIELD GOAL,4753149,8.0,TOUCHDOWN
22143,GATC,02:52,4752507,7.0,PUNT,4752886,8.0,TOUCHDOWN
22144,KYLO,01:48,4759692,6.0,MISSED FG,4760877,7.0,DOWNS
22144,NCWF,01:11,4759978,6.0,END OF HALF,4760245,7.0,INTERCEPTION-TD
22145,NCUN,00:10,4763950,7.0,END OF HALF,4764255,8.0,PUNT
22145,PAPT,00:33,4763906,7.0,PUNT,4764363,8.0,TOUCHDOWN
22146,FLMI,01:45,4752599,6.0,FIELD GOAL,4753550,7.0,PUNT
22146,VAUN,03:41,4752523,5.0,PUNT,4753208,6.0,FIELD GOAL
22147,COST,00:01,4765496,8.0,END OF HALF,4765849,9.0,DOWNS
22147,IDBO,01:47,4764772,7.0,MISSED FG,4765556,8.0,TOUCHDOWN
22148,HIUN,00:12,4767239,8.0,END OF HALF,4767387,9.0,FIELD GOAL
22148,WYUN,00:45,4767200,7.0,PUNT,4767278,8.0,FIELD GOAL
22149,CAFR,01:45,4766226,5.0,PUNT,4766704,6.0,INTERCEPTION
22149,CASS,00:48,4766316,5.0,END OF HALF,4766610,6.0,INTERCEPTION
22150,CASJ,00:15,4766718,7.0,END OF HALF,4766834,8.0,TOUCHDOWN
22150,NVRE,01:17,4766592,6.0,PUNT,4766745,7.0,TOUCHDOWN
22151,FLSO,00:55,4752356,6.0,PUNT,4752682,7.0,TOUCHDOWN
22151,TXHO,00:09,4752518,6.0,END OF HALF,4752560,7.0,PUNT
22152,FLCE,00:13,4758560,7.0,END OF HALF,4758877,8.0,FUMBLE
22152,OHCI,02:21,4758238,6.0,FIELD GOAL,4758815,7.0,PUNT
22153,MDNA,01:02,4758239,8.0,END OF HALF,4758569,9.0,FUMBLE-TD
22153,PATE,02:08,4758118,7.0,PUNT,4758949,8.0,DOWNS
22154,OKTU,09:00,4757725,6.0,PUNT,4758713,7.0,TOUCHDOWN
22154,TXMU,08:14,4757838,7.0,FIELD GOAL,4758940,8.0,TOUCHDOWN
22155,MIEA,01:44,4752737,6.0,TOUCHDOWN,4753656,7.0,PUNT
22155,OHTO,00:30,4752889,5.0,END OF HALF,4753460,6.0,TOUCHDOWN
22156,OHAK,01:04,4752850,6.0,END OF HALF,4753031,7.0,PUNT
22156,OHMI,02:40,4752657,6.0,FIELD GOAL,4753206,7.0,PUNT
22157,NCAP,01:34,4758897,8.0,TOUCHDOWN,4759443,9.0,TOUCHDOWN
22157,PARM,00:09,4759269,8.0,END OF HALF,4759343,9.0,PUNT
22158,GAST,07:06,4757925,7.0,MISSED FG,4758905,8.0,TOUCHDOWN
22158,VAOD,01:51,4758517,7.0,END OF HALF,4758733,8.0,PUNT
22159,SCCC,04:23,4763761,6.0,PUNT,4764314,7.0,PUNT
22159,WVMA,00:28,4764008,6.0,END OF HALF,4764204,7.0,PUNT
22160,ALSO,00:38,4761196,9.0,PUNT,4761823,10.0,TOUCHDOWN
22160,ARST,00:19,4761372,9.0,END OF HALF,4761554,10.0,DOWNS
22161,NCCR,00:45,4756814,5.0,TOUCHDOWN,4757376,6.0,TOUCHDOWN
22161,TXRI,00:01,4757205,6.0,END OF HALF,4757778,7.0,PUNT
22162,FLIN,05:02,4750487,6.0,PUNT,4750529,7.0,PUNT
22162,LATC,03:35,4750500,6.0,MISSED FG,4750587,7.0,DOWNS
22163,ALBI,00:21,4763698,8.0,MISSED FG,4764146,9.0,PUNT
